Title,Released,Prod_Budget,Dom_Gross,World_Gross
Midnight Meat Train,2008-08-01,15000000.0,73548.0,1590246.0
Khumba,2013-12-06,15000000.0,0.0,20898221.0
The Wedding Date,2005-02-04,15000000.0,31726995.0,47175038.0
The Princess Bride,1987-09-25,15000000.0,30857000.0,30857000.0
Because of Winn-Dixie,2005-02-18,15000000.0,32647042.0,33508485.0
Tuck Everlasting,2002-10-11,15000000.0,19161999.0,19344615.0
The Lizzie McGuire Movie,2003-05-02,15000000.0,42734455.0,55534455.0
Lawrence of Arabia,1962-12-16,15000000.0,37495385.0,69995385.0
The Queen,2006-09-30,15000000.0,56441711.0,128885873.0
Pandaemonium,2001-06-29,15000000.0,0.0,0.0
The Woman in Black,2012-02-03,15000000.0,54333290.0,128955898.0
Wag the Dog,1997-12-25,15000000.0,43057470.0,64252038.0
"Crouching Tiger, Hidden Dragon",2000-12-08,15000000.0,128067808.0,213514672.0
Country Strong,2010-12-22,15000000.0,20218921.0,20601987.0
Boogie Nights,1997-10-10,15000000.0,26410771.0,43111725.0
Mulholland Drive,2001-10-08,15000000.0,7219578.0,11919578.0
"Kiss Kiss, Bang Bang",2005-10-21,15000000.0,4235837.0,16829464.0
Little Women,1994-12-21,15000000.0,50003303.0,50003303.0
The Marine,2006-10-13,15000000.0,18844784.0,22165608.0
You Will Meet a Tall Dark Stranger,2010-09-22,15000000.0,3247816.0,34247816.0
Funny Games,2008-03-14,15000000.0,1294640.0,8200127.0
Transsiberian,2008-07-18,15000000.0,2203641.0,6379575.0
The Dark Half,1993-04-23,15000000.0,9579068.0,9579068.0
When a Stranger Calls,2006-02-03,15000000.0,47860214.0,67215435.0
End of Watch,2012-09-21,15000000.0,41003371.0,57586606.0
Confidence,2003-04-25,15000000.0,12212417.0,12212417.0
Urban Legends: Final Cut,2000-09-22,15000000.0,21468807.0,38574362.0
The Big Lebowski,1998-03-06,15000000.0,17498804.0,46189568.0
Cop Land,1997-08-15,15000000.0,44906632.0,63706632.0
Lethal Weapon,1987-03-06,15000000.0,65192350.0,120192350.0
The Skulls,2000-03-31,15000000.0,35007180.0,35007180.0
The Theory of Everything,2014-11-07,15000000.0,35893537.0,122147772.0
Twins,1988-12-09,15000000.0,111936388.0,216600000.0
Mama,2013-01-18,15000000.0,71628180.0,148095566.0
Dark Blue,2003-02-21,15000000.0,9237470.0,12262065.0
The Remains of the Day,1993-11-05,15000000.0,22954968.0,63954968.0
Hawaii,1966-10-10,15000000.0,34562222.0,34562222.0
The Importance of Being Earnest,2002-05-22,15000000.0,8378141.0,8378141.0
All About Steve,2009-09-04,15000000.0,33862903.0,40127259.0
The In Crowd,2000-07-19,15000000.0,5217498.0,5217498.0
Match Point,2005-12-28,15000000.0,23089926.0,87989926.0
The Great Debaters,2007-12-25,15000000.0,30226144.0,30261293.0
Clash of the Titans,1981-06-12,15000000.0,30000000.0,44400000.0
The Object of my Affection,1998-04-17,15000000.0,29145924.0,29145924.0
Private Benjamin,1980-10-10,15000000.0,69847348.0,69847348.0
Dungeons & Dragons: Wrath of the Dragon God,2005-12-31,15000000.0,0.0,909822.0
Drive,2011-09-16,15000000.0,35060689.0,78054825.0
Love and Basketball,2000-04-21,15000000.0,27441122.0,27709625.0
What's Love Got to Do With It,1993-06-09,15000000.0,39100956.0,39100956.0
Hoot,2006-05-05,15000000.0,8117637.0,8224998.0
Not Another Teen Movie,2001-12-14,15000000.0,37882551.0,62401343.0
Brazil,1985-12-18,15000000.0,9929135.0,9929135.0
A Mighty Heart,2007-06-22,15000000.0,9176787.0,19153568.0
The Hills Have Eyes II,2007-03-23,15000000.0,20804166.0,37466538.0
Where the Heart Is,2000-04-28,15000000.0,33771174.0,40862054.0
The Man with the Iron Fists,2012-11-02,15000000.0,15634090.0,22018988.0
The November Man,2014-08-27,15000000.0,25018119.0,34820335.0
Disturbing Behavior,1998-07-24,15000000.0,17507368.0,17507368.0
The Return,2004-02-06,15000000.0,501752.0,5953886.0
Here on Earth,2000-03-24,15000000.0,10494147.0,10845127.0
Flicka,2006-10-20,15000000.0,21000147.0,21896367.0
Idle Hands,1999-04-30,15000000.0,4023741.0,4023741.0
Scream,1996-12-20,15000000.0,103046663.0,173046663.0
De-Lovely,2004-06-25,15000000.0,13337299.0,18524496.0
Nowhere to Run,1993-01-15,15000000.0,22189039.0,52189039.0
National Lampoons Vacation,1983-07-29,15000000.0,61400000.0,61400000.0
When the Game Stands Tall,2014-08-22,15000000.0,30127963.0,30138912.0
Wild,2014-12-03,15000000.0,37880356.0,52501541.0
American Beauty,1999-09-15,15000000.0,130058047.0,356258047.0
Book of Shadows: Blair Witch 2,2000-10-27,15000000.0,26421314.0,47721314.0
Grosse Pointe Blank,1997-04-11,15000000.0,28084357.0,31070412.0
Diary of a Wimpy Kid,2010-03-19,15000000.0,64003625.0,76954311.0
Blood and Chocolate,2007-01-26,15000000.0,3526588.0,6551310.0
Boat Trip,2003-03-21,15000000.0,8586376.0,14933713.0
The Kings Speech,2010-11-26,15000000.0,138797449.0,430821168.0
Snitch,2013-02-22,15000000.0,42930462.0,57907734.0
The Color Purple,1985-12-18,15000000.0,93589701.0,93589701.0
The Company,2003-12-25,15000000.0,2281585.0,3396508.0
Chiamatemi Francesco - Il papa della gente,2015-12-31,15000000.0,0.0,3439835.0
Earth,2009-04-22,15000000.0,32011576.0,109011576.0
Felicia's Journey,1999-11-12,15000000.0,824295.0,1970268.0
Krampus,2015-12-04,15000000.0,42725475.0,61788393.0
U2 3D,2008-01-23,15000000.0,12898847.0,26170402.0
Whip It,2009-10-02,15000000.0,13043363.0,18856151.0
Halloween: Resurrection,2002-07-12,15000000.0,30259652.0,37659652.0
Never Let Me Go,2010-09-15,15000000.0,2434652.0,11173718.0
The Deer Hunter,1979-01-01,15000000.0,50000000.0,50000000.0
Raise Your Voice,2004-10-08,15000000.0,10411980.0,14811980.0
Peeples,2013-05-10,15000000.0,9177065.0,9307166.0
Se jie,2007-09-28,15000000.0,4604982.0,65696051.0
The Pirates Who Don't Do Anything: A VeggieTales Movie,2008-01-11,15000000.0,12981269.0,13248444.0
Whatever Works,2009-06-19,15000000.0,5306706.0,35106706.0
Home Alone,1990-11-16,15000000.0,285761243.0,476684675.0
Winnie Mandela,2013-09-06,15000000.0,61847.0,61847.0
Bathory,2008-12-31,15000000.0,0.0,3436763.0
Crazy in Alabama,1999-10-22,15000000.0,1954202.0,1954202.0
Coal Miner's Daughter,1980-03-07,15000000.0,67182787.0,67182787.0
Malibu's Most Wanted,2003-04-18,15000000.0,34308901.0,34499204.0
The Love Letter,1999-05-21,15000000.0,8322608.0,8322608.0
Beetle Juice,1988-03-30,15000000.0,73326666.0,73326666.0
The Rocker,2008-08-20,15000000.0,6409528.0,8767338.0
Los tres entierros de Melquiades Estrada,2005-12-14,15000000.0,5027684.0,13454474.0
Jakob the Liar,1999-09-24,15000000.0,4956401.0,4956401.0
Automata,2014-10-10,15000000.0,0.0,29050.0
The Good Night,2007-10-05,15000000.0,22441.0,22441.0
Jackass Presents: Bad Grandpa,2013-10-25,15000000.0,102003019.0,160903019.0
Home Fries,1998-11-25,15000000.0,10513979.0,10513979.0
Barney's Great Adventure,1998-04-03,15000000.0,11156471.0,11156471.0
Confessions of a Teenage Drama Queen,2004-02-20,15000000.0,29331068.0,33118854.0
Shinjuku Incident,2010-02-05,15000000.0,0.0,0.0
Why Did I Get Married?,2007-10-12,15000000.0,55204525.0,55934178.0
The Imitation Game,2014-11-28,15000000.0,91125143.0,227773686.0
28 Weeks Later,2007-05-11,15000000.0,28638916.0,64232714.0
A Most Wanted Man,2014-07-25,15000000.0,17237855.0,36068890.0
The Clan of the Cave Bear,1986-01-17,15000000.0,1953732.0,1953732.0
In Bruges,2008-02-08,15000000.0,7800825.0,34533783.0
The Place Beyond the Pines,2013-03-29,15000000.0,21403519.0,47011449.0
Things to Do in Denver when You're Dead,1995-12-01,15000000.0,529766.0,529766.0
Firestarter,1984-05-11,15000000.0,15136870.0,15136870.0
New York Stories,1989-03-01,15000000.0,10763469.0,10763469.0
Centurion,2010-08-27,15000000.0,123570.0,7885048.0
Banlieue 13,2006-06-02,15000000.0,1200216.0,11599903.0
Metropolis,2002-01-25,15000000.0,673414.0,1405032.0
Promised Land,2012-12-28,15000000.0,7597898.0,9300336.0
Ong-Bak 2,2009-10-23,15000000.0,102458.0,7583050.0
Whatever it Takes,2000-03-24,15000000.0,8735529.0,8735529.0
Top Gun,1986-05-16,15000000.0,179800601.0,356800601.0
3 Men and a Baby,1987-11-25,15000000.0,167780960.0,167780960.0
Killing Them Softly,2012-11-30,15000000.0,14945541.0,39238443.0
Ramona and Beezus,2010-07-23,15000000.0,26167002.0,27469621.0
Big Fat Liar,2002-02-08,15000000.0,47811275.0,52461017.0
Black Snake Moan,2007-03-02,15000000.0,9396870.0,10951153.0
The Craft,1996-05-03,15000000.0,24769466.0,55669466.0
Highlander: Endgame,2000-09-01,15000000.0,12801190.0,12801190.0
Halloween,2007-08-31,15000000.0,58269151.0,77514401.0
Halloween 2,2009-08-28,15000000.0,33392973.0,38512850.0
The Faculty,1998-12-25,15000000.0,40283321.0,40283321.0
Silent Trigger,1996-12-31,15000000.0,76382.0,76382.0
Broken Horses,2015-09-01,15000000.0,0.0,3471.0
The Last House on the Left,2009-03-13,15000000.0,32752215.0,45482936.0
The Son of No One,2011-11-04,15000000.0,30680.0,1148578.0
Eye of the Beholder,2000-01-28,15000000.0,16500786.0,18260865.0
Groundhog Day,1993-02-12,14600000.0,70906973.0,70906973.0
Magic Mike XXL,2015-07-01,14500000.0,66013057.0,117813057.0
Romeo+Juliet,1996-11-01,14500000.0,46338728.0,147542381.0
Freedom,2015-06-05,14500000.0,0.0,565801.0
Elle s'appelait Sarah,2011-07-22,14500000.0,7691700.0,25480031.0
Unforgiven,1992-08-07,14400000.0,101157447.0,159157447.0
Manderlay,2006-01-27,14200000.0,74205.0,543306.0
Stomp the Yard,2007-01-12,14000000.0,61356221.0,75525718.0
Slumdog Millionaire,2008-11-12,14000000.0,141319928.0,384519665.0
An American Haunting,2006-05-05,14000000.0,16298046.0,30443277.0
Superstar,1999-10-08,14000000.0,30628981.0,30628981.0
Dead Man on Campus,1998-08-21,14000000.0,15064948.0,15064948.0
A Perfect Getaway,2009-08-07,14000000.0,15515460.0,22815460.0
I Think I Love My Wife,2007-03-16,14000000.0,12559771.0,13205411.0
Pretty Woman,1990-03-23,14000000.0,178406268.0,432645872.0
My Bloody Valentine,2009-01-16,14000000.0,51545952.0,102836002.0
Lost and Found,1999-04-23,14000000.0,6552255.0,6552255.0
Crocodile Dundee 2,1988-05-25,14000000.0,109306210.0,239606210.0
Gossip,2000-04-21,14000000.0,5108820.0,12591270.0
A Walk on the Moon,1999-03-26,14000000.0,4741987.0,4741987.0
Reign of Assassins,2011-12-31,14000000.0,0.0,11354230.0
"New York, New York",1977-06-22,14000000.0,13800000.0,13800000.0
Fun Size ,2012-10-26,14000000.0,9409538.0,11166615.0
White Fang,1991-01-18,14000000.0,34729091.0,34729091.0
Exorcist II: The Heretic,1977-06-17,14000000.0,25011000.0,25011000.0
Vampire in Brooklyn,1995-10-27,14000000.0,19637147.0,19637147.0
Margaret,2011-09-30,14000000.0,47185.0,134972.0
Easy Virtue,2009-05-22,14000000.0,2656784.0,20537741.0
Bobby,2006-11-17,14000000.0,11242801.0,20597806.0
The Lucky Ones,2008-09-26,14000000.0,266967.0,266967.0
Jonah: A VeggieTales Movie,2002-10-04,14000000.0,25571351.0,25608779.0
Born on the Fourth of July,1989-12-20,14000000.0,70001698.0,70001698.0
The Spy Who Loved Me,1977-07-13,14000000.0,46800000.0,185400000.0
First Blood,1982-10-22,14000000.0,47212904.0,125212904.0
Crooklyn,1994-05-13,14000000.0,13024170.0,13024170.0
Amen,2003-01-24,14000000.0,274299.0,274299.0
Head Over Heels,2001-02-02,14000000.0,10397365.0,10397365.0
All About the Benjamins,2002-03-08,14000000.0,25482931.0,25873145.0
Our Family Wedding,2010-03-12,14000000.0,20255281.0,21410546.0
Mr. Turner,2014-12-19,14000000.0,3958546.0,25187026.0
My Boss's Daughter,2003-08-22,14000000.0,15549702.0,15549702.0
Towering Inferno,1974-12-17,14000000.0,116000000.0,139700000.0
Poetic Justice,1993-07-23,14000000.0,27450453.0,27450453.0
Jason X,2002-04-26,14000000.0,13121555.0,16951798.0
Thinner,1996-10-25,14000000.0,15171475.0,15171475.0
Little Children,2006-10-06,14000000.0,5463019.0,14121177.0
Les herbes folles,2010-06-25,14000000.0,403952.0,1903952.0
Dangerous Liaisons,1988-12-21,14000000.0,34700000.0,34700000.0
Soul Survivors,2001-09-07,14000000.0,3100650.0,4288246.0
Cool Runnings,1993-10-01,14000000.0,68856263.0,155056263.0
Stan Helsing: A Parody,2009-10-27,14000000.0,0.0,1553556.0
Le Scaphandre et le Papillon,2007-11-30,14000000.0,5990075.0,22754472.0
Flipped,2010-08-06,14000000.0,1755212.0,1755212.0
Jefferson in Paris,1995-03-31,14000000.0,2461628.0,2461628.0
Hot Tub Time Machine 2,2015-02-20,14000000.0,12314651.0,12452601.0
Urban Legend,1998-09-25,14000000.0,38116707.0,72571864.0
Catch a Fire,2006-10-27,14000000.0,4299773.0,5782198.0
Fatal Attraction,1987-09-18,14000000.0,156645693.0,320100000.0
Caravans,1978-01-01,14000000.0,1000000.0,1000000.0
Tea with Mussolini,1999-05-14,14000000.0,14395874.0,14395874.0
The Iron Lady,2011-12-30,14000000.0,29959436.0,115592104.0
The Possession,2012-08-31,14000000.0,49130588.0,82925064.0
Tyler Perry's Good Deeds,2012-02-24,14000000.0,35025791.0,35579177.0
Taps,1981-12-09,14000000.0,35856053.0,35856053.0
Brokeback Mountain,2005-12-09,13900000.0,83043761.0,177012173.0
Clueless,1995-07-01,13700000.0,56598476.0,56598476.0
Downfall,2005-02-18,13500000.0,5501940.0,93631744.0
Far From Heaven,2002-11-08,13500000.0,15901849.0,29027914.0
The Ten Commandments,1956-10-05,13500000.0,80000000.0,80000000.0
The Caveman's Valentine,2001-03-02,13500000.0,687081.0,892506.0
Teenage Mutant Ninja Turtles,1990-03-30,13500000.0,135265915.0,202000000.0
Quills,2000-11-22,13500000.0,7060876.0,11732088.0
Seven Psychopaths,2012-10-12,13500000.0,15024049.0,33035736.0
The Border,1982-01-29,13500000.0,6118683.0,6118683.0
The Last Godfather,2011-04-01,13400000.0,164247.0,164247.0
Mar adentro,2004-12-17,13300000.0,2086345.0,39686345.0
Under the Skin,2014-04-04,13300000.0,2614251.0,7229933.0
No Good Deed,2014-09-12,13200000.0,52543632.0,54323210.0
The Butterfly Effect,2004-01-23,13000000.0,57924679.0,95638592.0
Earth to Echo,2014-07-02,13000000.0,38934842.0,42174545.0
Ex Machina,2015-04-10,13000000.0,25440971.0,37065887.0
Justin Bieber: Never Say Never,2011-02-09,13000000.0,73013910.0,99034125.0
Save the Last Dance,2001-01-12,13000000.0,91038276.0,122244329.0
Infamous,2006-10-13,13000000.0,1151330.0,2613717.0
The Vatican Tapes,2015-07-24,13000000.0,1784763.0,12986189.0
The Perks of Being a Wallflower,2012-09-21,13000000.0,17742948.0,33069303.0
Baby Geniuses,1999-03-12,13000000.0,27151490.0,27151490.0
Light It Up,1999-11-10,13000000.0,5871603.0,5871603.0
Un Prophète,2010-02-26,13000000.0,2087720.0,19910624.0
In The Land of Blood and Honey,2011-12-23,13000000.0,303877.0,509193.0
Excessive Force,1993-05-14,13000000.0,1152117.0,1152117.0
Child's Play 2,1990-11-09,13000000.0,26904572.0,34166572.0
This Christmas,2007-11-21,13000000.0,49121934.0,49733545.0
Attack the Block,2011-07-29,13000000.0,1024175.0,6459183.0
21 and Over,2013-03-01,13000000.0,25682380.0,42195766.0
The Killer Inside Me,2010-06-18,13000000.0,217277.0,3617277.0
Good Morning Vietnam,1987-12-23,13000000.0,123922370.0,123922370.0
Admission,2013-03-22,13000000.0,18007317.0,18733666.0
St. Vincent,2014-10-10,13000000.0,44137712.0,54837234.0
Ten Things I Hate About You,1999-03-31,13000000.0,38177966.0,60414025.0
Woo,1998-05-08,13000000.0,8064972.0,8064972.0
A Nightmare on Elm Street 4: The Dream Master,1988-08-19,13000000.0,49369899.0,49369899.0
Find Me Guilty,2006-03-17,13000000.0,1173673.0,2898225.0
Resurrecting the Champ,2007-08-24,13000000.0,3172382.0,3260555.0
RoboCop,1987-07-17,13000000.0,53424681.0,53424681.0
Harriet the Spy,1996-07-10,13000000.0,26570048.0,26570048.0
Two Can Play That Game,2001-09-07,13000000.0,22235901.0,22391450.0
Loaded Weapon 1,1993-02-05,13000000.0,27979399.0,27979399.0
The Widow of St. Pierre,2001-03-02,13000000.0,3058380.0,3058380.0
"Paris, je t'aime",2007-05-04,13000000.0,4857374.0,4857374.0
Miracles from Heaven,2016-03-16,13000000.0,61626284.0,73382314.0
Dick,1999-08-04,13000000.0,6276869.0,6276869.0
"I Love You, Phillip Morris",2010-12-03,13000000.0,2037459.0,23014027.0
Letters from Iwo Jima,2006-12-20,13000000.0,13756082.0,67867998.0
The New Guy,2002-05-10,13000000.0,28972187.0,28972187.0
The Astronaut Farmer,2007-02-23,13000000.0,11003643.0,11141213.0
Womb,2012-03-30,13000000.0,0.0,0.0
Birthday Girl,2002-02-01,13000000.0,4919896.0,8130727.0
Dirty Work,1998-06-12,13000000.0,10020081.0,10020081.0
"Dude, Where's My Car?",2000-12-15,13000000.0,46729374.0,73180297.0
Being John Malkovich,1999-10-29,13000000.0,22858926.0,32382381.0
Chloe,2010-03-26,13000000.0,3075255.0,11831131.0
About Last Night,2014-02-14,13000000.0,48637684.0,50445860.0
Bubble Boy,2001-08-24,13000000.0,5002310.0,5002310.0
Serial Mom,1994-04-13,13000000.0,7881335.0,7881335.0
Black Swan,2010-12-03,13000000.0,106954678.0,331266710.0
Faithful,1996-04-05,13000000.0,2104439.0,2104439.0
Young Guns,1988-08-12,13000000.0,44726644.0,44726644.0
The Shallows,2016-06-24,13000000.0,38499084.0,38499084.0
Snow Day,2000-02-11,13000000.0,60008303.0,62452927.0
crazy/beautiful,2001-06-29,13000000.0,16929123.0,19929123.0
The Mist,2007-11-21,13000000.0,25593755.0,57189408.0
The Claim,2000-12-29,13000000.0,622023.0,1375635.0
54,1998-08-28,13000000.0,16757163.0,16757163.0
Brothers,2015-08-14,13000000.0,656688.0,17856688.0
The Godfather: Part II,1974-12-11,13000000.0,57300000.0,57300000.0
Room,2015-10-16,13000000.0,14677674.0,36036959.0
The Big Hit,1998-04-24,13000000.0,27066941.0,27066941.0
Män som hatar kvinnor,2009-05-29,13000000.0,12749992.0,109421911.0
The Call,2013-03-15,12800000.0,51872378.0,69821476.0
Operation Chromite,2016-12-31,12700000.0,0.0,0.0
Crocodile Hunter: Collision Course,2002-07-12,12500000.0,28436931.0,33436931.0
Lars and the Real Girl,2007-10-12,12500000.0,5956480.0,11277119.0
Ernest et Celestine,2013-03-01,12500000.0,292562.0,9376444.0
Tae Guik Gi: The Brotherhood of War,2004-09-03,12500000.0,1110186.0,69826708.0
The Funeral,1996-11-01,12500000.0,1212799.0,1412799.0
True Romance,1993-09-10,12500000.0,12281000.0,12309980.0
Dancer in the Dark,2000-09-22,12500000.0,4157491.0,45557491.0
Casino Jack,2010-12-17,12500000.0,2039869.0,2272186.0
Solitary Man,2010-05-21,12500000.0,4360548.0,4360548.0
The Prisoner of Zenda,1979-05-25,12500000.0,7000000.0,7000000.0
Oscar and Lucinda,1997-12-31,12500000.0,1612957.0,1612957.0
Sorority Row,2009-09-11,12500000.0,11965282.0,26735797.0
The Perfect Game,2010-04-16,12500000.0,1089445.0,3931367.0
The Boy in the Striped Pajamas,2008-11-07,12500000.0,9046156.0,44083403.0
Glengarry Glen Ross,1992-09-30,12500000.0,10725228.0,10725228.0
La Guerre du feu,1982-02-12,12500000.0,20959585.0,20959585.0
The Emperor's Club,2002-11-22,12500000.0,14060950.0,16193713.0
Antwone Fisher,2002-12-19,12500000.0,21078145.0,23367586.0
Cat People,1982-04-02,12500000.0,7000000.0,21000000.0
Conviction,2010-10-15,12500000.0,6797696.0,10133552.0
Machete,2010-09-03,12500000.0,26593646.0,46370970.0
The Land Before Time,1988-11-18,12300000.0,48092846.0,81972846.0
Charlie Bartlett,2008-02-22,12000000.0,3950294.0,5295909.0
The Exorcist,1973-12-26,12000000.0,204868002.0,402735134.0
Cadillac Records,2008-12-05,12000000.0,8138000.0,8138000.0
Harold & Kumar Escape from Guantanamo Bay,2008-04-25,12000000.0,38108728.0,43353117.0
Project Almanac,2015-01-30,12000000.0,22348241.0,32248241.0
San cheng ji,2015-12-31,12000000.0,0.0,0.0
Triangle,2009-09-15,12000000.0,0.0,1595168.0
Girl with a Pearl Earring,2003-12-12,12000000.0,11634362.0,43281552.0
Johnson Family Vacation,2004-04-07,12000000.0,31203964.0,31286759.0
Ravenous,1999-03-19,12000000.0,2062406.0,2062406.0
Two Lovers,2009-02-13,12000000.0,3149034.0,16349034.0
Casino Royale,1967-04-28,12000000.0,22744718.0,41744718.0
5 Days of War,2011-08-19,12000000.0,17479.0,87793.0
The Postman Always Rings Twice,1981-03-20,12000000.0,12200000.0,44200000.0
About Time,2013-11-01,12000000.0,15323921.0,89177486.0
10 Days in a Madhouse,2015-11-11,12000000.0,14616.0,14616.0
Jaws,1975-06-20,12000000.0,260000000.0,470700000.0
My Baby's Daddy,2004-01-09,12000000.0,17321573.0,17322212.0
American Pie,1999-07-09,12000000.0,101800948.0,234723148.0
Young Adult,2011-12-09,12000000.0,16311571.0,22750356.0
The Upside of Anger,2005-03-11,12000000.0,18761993.0,28915761.0
Nebraska,2013-11-15,12000000.0,17654912.0,24761360.0
Ace Ventura: Pet Detective,1994-02-04,12000000.0,72217396.0,107217396.0
The Golden Child,1986-12-12,12000000.0,79817937.0,79817937.0
Trash,2015-10-09,12000000.0,17484.0,6553186.0
Gwoemul,2007-03-09,12000000.0,2201923.0,92618117.0
Duma,2005-09-30,12000000.0,870067.0,994790.0
Rounders,1998-09-11,12000000.0,22921898.0,22921898.0
For Your Consideration,2006-11-17,12000000.0,5549923.0,5549923.0
Fateless,2006-01-06,12000000.0,196857.0,196857.0
One Hour Photo,2002-08-21,12000000.0,31597131.0,52223306.0
San qiang pai an jing qi,2010-09-03,12000000.0,190946.0,310946.0
Act of Valor,2012-02-24,12000000.0,70012847.0,82497035.0
The Muppet Christmas Carol,1992-12-11,12000000.0,27281507.0,27281507.0
